MMSI#;IMO#;Kallesignal;Skipsnavn;Passeringer;Tidspunkt (UTC);Skipstype;BT;DWT;L;B;H;D;Land
257200000;9039119;LGIY;KONG HARALD;1;16.08.2021 12:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;04.03.2021 07:15;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;10.02.2021 07:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;11.06.2021 06:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;11.06.2021 12:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;30.01.2021 13:30;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;30.01.2021 07:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;11.07.2021 03:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;18.09.2021 12:30;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;18.09.2021 06:15;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;11.07.2021 09:29;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;18.10.2021 09:30;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;18.10.2021 02:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;14.07.2021 06:15;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;23.11.2021 13:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;01.03.2021 04:15;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;01.03.2021 10:15;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;19.01.2021 13:30;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;19.01.2021 07:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;21.10.2021 13:00;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;21.10.2021 05:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;19.06.2021 02:47;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;19.06.2021 09:30;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;01.11.2021 13:45;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257200000;9039119;LGIY;KONG HARALD;1;10.02.2021 13:47;Passenger/Ro-Ro Ship (Vehicles);11204;902;121,8000031;19,20000076;43,20000076;4,699999809;NORGE
257094290;9067269;LGIG;BORG PARAT;1;06.11.2021 10:30;Tug;449;324;34,84999847;11,13000011;0;4,650000095;NORGE
257094290;9067269;LGIG;BORG PARAT;1;06.11.2021 16:30;Tug;449;324;34,84999847;11,13000011;0;4,650000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;02.12.2021 14:01;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;03.08.2021 15:31;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;03.08.2021 04:00;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;05.07.2021 06:01;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;01.12.2021 15:16;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257571000;9631436;LGID;HALTBAKK VIKING;1;04.07.2021 20:15;Bunkering Tanker;499;794;45,45999908;9,699999809;0;2,900000095;NORGE
257111020;9887607;LFYU;OV HEKKINGEN;1;22.05.2021 11:46;Lighthouse Tender;1134;460;46,59999847;12;0;3,5;NORGE
257111020;9887607;LFYU;OV HEKKINGEN;1;16.05.2021 15:53;Lighthouse Tender;1134;460;46,59999847;12;0;3,5;NORGE
257111020;9887607;LFYU;OV HEKKINGEN;1;16.05.2021 23:00;Lighthouse Tender;1134;460;46,59999847;12;0;3,5;NORGE
257111020;9887607;LFYU;OV HEKKINGEN;1;27.05.2021 08:30;Lighthouse Tender;1134;460;46,59999847;12;0;3,5;NORGE
257080050;8318063;LFYQ;BARENTS OCEAN;1;14.05.2021 06:30;General Cargo Ship;1525;1837;76,44999695;11,30000019;0;3,859999895;NORGE
257080050;8318063;LFYQ;BARENTS OCEAN;1;14.05.2021 21:54;General Cargo Ship;1525;1837;76,44999695;11,30000019;0;3,859999895;NORGE
257080050;8318063;LFYQ;BARENTS OCEAN;1;17.07.2021 02:15;General Cargo Ship;1525;1837;76,44999695;11,30000019;0;3,859999895;NORGE
257080050;8318063;LFYQ;BARENTS OCEAN;1;17.07.2021 19:30;General Cargo Ship;1525;1837;76,44999695;11,30000019;0;3,859999895;NORGE
257558000;9885544;LFYF;RO VENTURE;1;30.12.2021 08:30;Fish Carrier;3622;6000;84,19999695;15,5;0;6,928999901;NORGE
258208000;6930520;LFWW;ELEKTRON II;1;22.01.2022 11:47;Ro-Ro Cargo Ship;1628;624;77,19999695;13,97000027;0;3,022000074;NORGE
258208000;6930520;LFWW;ELEKTRON II;1;24.01.2022 15:47;Ro-Ro Cargo Ship;1628;624;77,19999695;13,97000027;0;3,022000074;NORGE
257067970;9225720;LFWE;STADT KINN;1;02.11.2021 22:00;Tug;470;;34,29999924;11;0;4,25;NORGE
257067970;9225720;LFWE;STADT KINN;1;14.11.2021 00:53;Tug;470;;34,29999924;11;0;4,25;NORGE
257068010;9333644;LFVK;ROTSUND;1;17.02.2021 18:30;Refrigerated Cargo Ship;2999;2713;79,98999786;16;0;5,5;NORGE
257068010;9333644;LFVK;ROTSUND;1;17.02.2021 11:30;Refrigerated Cargo Ship;2999;2713;79,98999786;16;0;5,5;NORGE
257125430;9878955;LFVA;RONJA CHRISTOPHER;1;08.05.2021 20:15;Fish Carrier;2512;3200;69,95999908;17,79999924;0;5,320000172;NORGE
257125430;9878955;LFVA;RONJA CHRISTOPHER;1;10.05.2021 19:00;Fish Carrier;2512;3200;69,95999908;17,79999924;0;5,320000172;NORGE
257125430;9878955;LFVA;RONJA CHRISTOPHER;1;07.05.2021 21:30;Fish Carrier;2512;3200;69,95999908;17,79999924;0;5,320000172;NORGE
257125430;9878955;LFVA;RONJA CHRISTOPHER;1;09.05.2021 19:00;Fish Carrier;2512;3200;69,95999908;17,79999924;0;5,320000172;NORGE
257077970;9871579;LFTG;RO VISION;1;19.02.2021 16:30;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;19.02.2021 23:45;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;02.01.2021 19:30;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;03.01.2021 03:45;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;05.01.2021 01:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;05.01.2021 20:00;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;13.01.2021 18:30;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;23.11.2021 00:47;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;29.12.2021 01:16;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;06.01.2021 17:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;14.01.2021 19:00;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;07.01.2021 17:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;08.01.2021 22:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;03.01.2021 21:30;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;10.01.2021 21:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;11.01.2021 23:01;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;12.01.2021 21:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257077970;9871579;LFTG;RO VISION;1;21.11.2021 09:15;Fish Carrier;3622;6000;84,19999695;15,5;0;8,010000229;NORGE
257064490;9816816;LFSW;RAV;1;14.05.2021 12:59;Fishing Vessel;3274;2400;78,19999695;15,5;0;7,670000076;NORGE
257753000;9865570;LFQY;HAVILA CAPELLA;1;27.01.2022 13:45;Passenger/Cruise;15519;5427;122,6999969;21,98399925;0;5,199999809;NORGE
257753000;9865570;LFQY;HAVILA CAPELLA;1;27.01.2022 06:45;Passenger/Cruise;15519;5427;122,6999969;21,98399925;0;5,199999809;NORGE
257061880;9846483;LFQA;ØYTANK;1;16.10.2021 02:46;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;22.07.2021 21:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;04.12.2021 14:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;05.12.2021 10:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;22.01.2022 17:00;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;08.11.2021 11:45;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;20.11.2021 10:01;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;15.09.2021 06:01;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;24.01.2022 01:30;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;02.10.2021 23:30;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;07.11.2021 18:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;16.09.2021 03:01;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;04.10.2021 01:33;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;23.12.2021 05:00;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;03.07.2021 18:30;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;22.12.2021 08:00;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;26.10.2021 18:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;19.11.2021 15:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;25.10.2021 23:31;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;01.11.2021 04:01;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;17.10.2021 01:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;02.07.2021 20:00;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;16.06.2021 08:15;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;17.06.2021 04:31;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;01.11.2021 22:46;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257061880;9846483;LFQA;ØYTANK;1;23.07.2021 19:00;Chemical/Products Tanker;498;780;44,70000076;10,19999981;0;3,25;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;25.09.2021 06:15;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;07.08.2021 09:46;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;28.01.2022 00:16;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;28.04.2021 22:30;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;11.01.2022 19:58;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;29.04.2021 14:00;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;08.05.2021 13:41;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;26.01.2022 19:30;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;08.05.2021 02:30;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;25.09.2021 19:15;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;06.07.2021 16:15;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;06.07.2021 23:15;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;07.08.2021 01:15;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257371000;7423926;LFPI;SCANBIO DART;1;14.01.2022 12:00;Waste Disposal Vessel;926;759;66,5;10,51000023;25;3,322000027;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;22.05.2021 17:30;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;15.04.2021 20:00;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;26.06.2021 08:30;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;14.04.2021 17:30;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;12.03.2021 07:45;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;10.03.2021 23:00;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;25.06.2021 11:00;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257054580;9007104;LFIL;HORDAFOR VII;1;21.05.2021 16:45;Chemical/Products Tanker;2641;4864;74,30000305;15,19999981;0;6,159999847;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;11.10.2021 04:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;29.07.2021 20:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;15.01.2021 23:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;05.11.2021 18:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;05.11.2021 07:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;15.01.2021 06:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;11.03.2021 06:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;13.08.2021 03:53;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;28.12.2021 13:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;23.12.2021 03:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;29.01.2021 06:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;11.02.2021 17:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;11.02.2021 10:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;16.07.2021 13:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;29.07.2021 04:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;11.03.2021 19:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;13.08.2021 21:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;20.11.2021 07:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;23.05.2021 06:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;10.10.2021 20:45;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;28.01.2021 07:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;21.05.2021 23:59;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;25.03.2021 22:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;16.07.2021 03:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;23.04.2021 11:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;26.02.2021 14:46;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;26.02.2021 02:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;20.11.2021 12:15;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;25.03.2021 15:51;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;26.09.2021 01:01;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;03.07.2021 04:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;03.07.2021 11:00;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;26.09.2021 10:30;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257038590;9359650;LFID;WITH FROHAVET;1;24.04.2021 01:17;Refrigerated Cargo Ship;3538;2500;81,80000305;16;0;6;NORGE
257451000;9841732;LFHP;RONJA EXPLORER;1;28.04.2021 05:45;Fish Carrier;2512;4500;69,95999908;17,79999924;0;5,320000172;NORGE
257304000;8517542;LFFU;HALTBAKK BERGEN;1;08.02.2021 03:19;Bunkering Tanker;672;801;58,02000046;10,03999996;0;3,059999943;NORGE
257304000;8517542;LFFU;HALTBAKK BERGEN;1;08.02.2021 10:45;Bunkering Tanker;672;801;58,02000046;10,03999996;0;3,059999943;NORGE
257527800;968388100;LFFI;MULTI PIONER;1;13.12.2021 15:32;Utility Vessel;260;250;24,60000038;11;0;3,150000095;NORGE
257527800;968388100;LFFI;MULTI PIONER;1;13.12.2021 09:45;Utility Vessel;260;250;24,60000038;11;0;3,150000095;NORGE
257527800;968388100;LFFI;MULTI PIONER;1;15.11.2021 12:53;Utility Vessel;260;250;24,60000038;11;0;3,150000095;NORGE
257527800;968388100;LFFI;MULTI PIONER;1;15.11.2021 10:01;Utility Vessel;260;250;24,60000038;11;0;3,150000095;NORGE
257301000;9390393;LFFH;GEIR TORE H;1;06.05.2021 07:30;General Cargo Ship;2010;2803;81,36000061;13,14999962;0;4,650000095;NORGE
257301000;9390393;LFFH;GEIR TORE H;1;07.05.2021 05:45;General Cargo Ship;2010;2803;81,36000061;13,14999962;0;4,650000095;NORGE
258392000;7002318;LFCL;TORNES;1;22.07.2021 17:00;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;27.07.2021 05:00;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;26.07.2021 17:30;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;25.03.2021 04:00;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;10.07.2021 01:02;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;23.07.2021 03:46;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;10.07.2021 14:45;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258392000;7002318;LFCL;TORNES;1;25.03.2021 11:30;Aggregates Carrier;839;925;61,45000076;10,56999969;0;3,859999895;NORGE
258825000;9196503;LFBI;BB OCEAN;1;23.05.2021 17:00;Offshore Tug/Supply Ship;1368;1324;57,90000153;15;26,13999939;4,699999809;NORGE
258825000;9196503;LFBI;BB OCEAN;1;27.05.2021 13:31;Offshore Tug/Supply Ship;1368;1324;57,90000153;15;26,13999939;4,699999809;NORGE
258825000;9196503;LFBI;BB OCEAN;1;25.07.2021 06:45;Offshore Tug/Supply Ship;1368;1324;57,90000153;15;26,13999939;4,699999809;NORGE
258825000;9196503;LFBI;BB OCEAN;1;12.03.2021 00:30;Offshore Tug/Supply Ship;1368;1324;57,90000153;15;26,13999939;4,699999809;NORGE
258825000;9196503;LFBI;BB OCEAN;1;26.07.2021 18:15;Offshore Tug/Supply Ship;1368;1324;57,90000153;15;26,13999939;4,699999809;NORGE
